,timestamp,building_id,meter,month,weekday,hour,site_id,primaryspaceusage,sqm,lat,lng,timezone,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed,meter_reading
854658,2016-01-12 15:00:00,1531,3,1,1,15,15,3,12977.0,51.53,-0.13,1,6.6,4.1,998.5,270.0,6.2,336.2954
857711,2016-01-12 16:00:00,1531,3,1,1,16,15,3,12977.0,51.53,-0.13,1,5.6,3.5,999.5,260.0,6.7,362.3254
860764,2016-01-12 17:00:00,1531,3,1,1,17,15,3,12977.0,51.53,-0.13,1,5.8,3.2,1000.5,270.0,6.7,337.6746
863817,2016-01-12 18:00:00,1531,3,1,1,18,15,3,12977.0,51.53,-0.13,1,5.8,3.3,1001.5,260.0,7.2,361.3935
866870,2016-01-12 19:00:00,1531,3,1,1,19,15,3,12977.0,51.53,-0.13,1,6.1,2.8,1002.0,280.0,8.2,338.6065
869923,2016-01-12 20:00:00,1531,3,1,1,20,15,3,12977.0,51.53,-0.13,1,6.3,2.8,1003.5,290.0,8.8,300.0
872976,2016-01-12 21:00:00,1531,3,1,1,21,15,3,12977.0,51.53,-0.13,1,6.0,2.9,1005.0,290.0,7.2,400.0
876029,2016-01-12 22:00:00,1531,3,1,1,22,15,3,12977.0,51.53,-0.13,1,5.5,2.7,1007.0,290.0,6.7,300.0
879082,2016-01-12 23:00:00,1531,3,1,1,23,15,3,12977.0,51.53,-0.13,1,5.3,3.2,1008.0,290.0,7.2,359.4559
882135,2016-01-13 00:00:00,1531,3,1,2,0,15,3,12977.0,51.53,-0.13,1,5.0,3.4,1009.5,300.0,7.7,400.0
885188,2016-01-13 01:00:00,1531,3,1,2,1,15,3,12977.0,51.53,-0.13,1,5.2,3.4,1010.5,280.0,5.1,300.0
888241,2016-01-13 02:00:00,1531,3,1,2,2,15,3,12977.0,51.53,-0.13,1,5.3,2.5,1011.5,280.0,5.1,356.93
891294,2016-01-13 03:00:00,1531,3,1,2,3,15,3,12977.0,51.53,-0.13,1,4.9,1.8,1012.0,290.0,5.1,343.07
894347,2016-01-13 04:00:00,1531,3,1,2,4,15,3,12977.0,51.53,-0.13,1,3.7,1.0,1013.0,270.0,4.6,300.0
897400,2016-01-13 05:00:00,1531,3,1,2,5,15,3,12977.0,51.53,-0.13,1,2.6,0.5,1014.0,260.0,4.6,400.0
900453,2016-01-13 06:00:00,1531,3,1,2,6,15,3,12977.0,51.53,-0.13,1,2.4,0.3,1015.0,270.0,3.6,355.3938
903506,2016-01-13 07:00:00,1531,3,1,2,7,15,3,12977.0,51.53,-0.13,1,2.5,0.7,1015.5,270.0,5.1,444.6062
906559,2016-01-13 08:00:00,1531,3,1,2,8,15,3,12977.0,51.53,-0.13,1,2.3,0.6,1015.5,260.0,5.7,500.0
909612,2016-01-13 09:00:00,1531,3,1,2,9,15,3,12977.0,51.53,-0.13,1,2.8,0.7,1016.0,260.0,4.6,454.4019
912665,2016-01-13 10:00:00,1531,3,1,2,10,15,3,12977.0,51.53,-0.13,1,4.4,1.4,1016.5,270.0,5.1,445.5981
915718,2016-01-13 11:00:00,1531,3,1,2,11,15,3,12977.0,51.53,-0.13,1,4.8,1.5,1016.5,270.0,5.1,400.0
918771,2016-01-13 12:00:00,1531,3,1,2,12,15,3,12977.0,51.53,-0.13,1,5.4,1.4,1016.5,260.0,5.7,352.7475
921824,2016-01-13 13:00:00,1531,3,1,2,13,15,3,12977.0,51.53,-0.13,1,6.1,0.2,1016.0,240.0,5.1,347.2525
924877,2016-01-13 14:00:00,1531,3,1,2,14,15,3,12977.0,51.53,-0.13,1,6.8,1.1,1015.0,220.0,4.6,400.0
927930,2016-01-13 15:00:00,1531,3,1,2,15,15,3,12977.0,51.53,-0.13,1,6.4,0.9,1014.5,210.0,4.6,300.0
930983,2016-01-13 16:00:00,1531,3,1,2,16,15,3,12977.0,51.53,-0.13,1,6.1,1.0,1014.0,170.0,3.1,400.0
934036,2016-01-13 17:00:00,1531,3,1,2,17,15,3,12977.0,51.53,-0.13,1,6.0,1.1,1013.0,170.0,4.1,350.3255
937089,2016-01-13 18:00:00,1531,3,1,2,18,15,3,12977.0,51.53,-0.13,1,5.4,1.9,1012.5,170.0,4.1,349.6745
940142,2016-01-13 19:00:00,1531,3,1,2,19,15,3,12977.0,51.53,-0.13,1,5.6,2.8,1011.5,180.0,4.6,300.0
943195,2016-01-13 20:00:00,1531,3,1,2,20,15,3,12977.0,51.53,-0.13,1,5.6,3.1,1010.5,190.0,5.1,349.2876
946248,2016-01-13 21:00:00,1531,3,1,2,21,15,3,12977.0,51.53,-0.13,1,4.9,3.5,1010.0,200.0,8.8,350.7124
949301,2016-01-13 22:00:00,1531,3,1,2,22,15,3,12977.0,51.53,-0.13,1,4.8,3.7,1008.5,180.0,5.1,300.0
952354,2016-01-13 23:00:00,1531,3,1,2,23,15,3,12977.0,51.53,-0.13,1,5.0,3.8,1007.5,180.0,4.6,300.0
955407,2016-01-14 00:00:00,1531,3,1,3,0,15,3,12977.0,51.53,-0.13,1,4.9,4.1,1006.5,180.0,4.1,300.0
958460,2016-01-14 01:00:00,1531,3,1,3,1,15,3,12977.0,51.53,-0.13,1,4.9,4.4,1005.5,210.0,5.1,346.9444
961513,2016-01-14 02:00:00,1531,3,1,3,2,15,3,12977.0,51.53,-0.13,1,4.4,3.2,1005.0,260.0,5.1,299.6463
964566,2016-01-14 03:00:00,1531,3,1,3,3,15,3,12977.0,51.53,-0.13,1,3.6,2.7,1004.5,240.0,4.6,353.4093
967619,2016-01-14 04:00:00,1531,3,1,3,4,15,3,12977.0,51.53,-0.13,1,2.6,1.8,1004.5,260.0,5.1,300.0
970672,2016-01-14 05:00:00,1531,3,1,3,5,15,3,12977.0,51.53,-0.13,1,2.9,1.7,1004.0,250.0,6.7,345.9991
973725,2016-01-14 06:00:00,1531,3,1,3,6,15,3,12977.0,51.53,-0.13,1,2.3,1.2,1004.0,260.0,5.1,354.0009
976778,2016-01-14 07:00:00,1531,3,1,3,7,15,3,12977.0,51.53,-0.13,1,2.3,0.7,1004.0,260.0,4.6,500.0
979831,2016-01-14 08:00:00,1531,3,1,3,8,15,3,12977.0,51.53,-0.13,1,2.5,0.7,1003.5,240.0,6.2,445.8066
982884,2016-01-14 09:00:00,1531,3,1,3,9,15,3,12977.0,51.53,-0.13,1,3.2,1.1,1004.0,250.0,6.2,454.1934
985937,2016-01-14 10:00:00,1531,3,1,3,10,15,3,12977.0,51.53,-0.13,1,3.3,1.4,1004.0,270.0,5.7,400.0
988990,2016-01-14 11:00:00,1531,3,1,3,11,15,3,12977.0,51.53,-0.13,1,4.6,1.2,1005.0,280.0,6.7,500.0
992043,2016-01-14 12:00:00,1531,3,1,3,12,15,3,12977.0,51.53,-0.13,1,4.6,1.4,1005.0,280.0,6.2,400.0
995096,2016-01-14 13:00:00,1531,3,1,3,13,15,3,12977.0,51.53,-0.13,1,4.9,0.9,1005.5,290.0,7.2,400.0
998149,2016-01-14 14:00:00,1531,3,1,3,14,15,3,12977.0,51.53,-0.13,1,5.2,0.8,1006.5,300.0,7.2,400.0
1001202,2016-01-14 15:00:00,1531,3,1,3,15,15,3,12977.0,51.53,-0.13,1,5.0,-0.2,1007.5,290.0,7.7,400.0
1004255,2016-01-14 16:00:00,1531,3,1,3,16,15,3,12977.0,51.53,-0.13,1,4.8,-2.2,1008.5,300.0,8.8,400.0
1007308,2016-01-14 17:00:00,1531,3,1,3,17,15,3,12977.0,51.53,-0.13,1,3.8,-3.3,1009.5,300.0,6.7,400.0
1010361,2016-01-14 18:00:00,1531,3,1,3,18,15,3,12977.0,51.53,-0.13,1,3.6,-3.4,1010.5,300.0,7.2,400.0
1013414,2016-01-14 19:00:00,1531,3,1,3,19,15,3,12977.0,51.53,-0.13,1,3.5,-3.0,1011.0,300.0,8.8,400.0
1016467,2016-01-14 20:00:00,1531,3,1,3,20,15,3,12977.0,51.53,-0.13,1,3.3,-3.0,1012.0,300.0,7.2,339.7889
1019520,2016-01-14 21:00:00,1531,3,1,3,21,15,3,12977.0,51.53,-0.13,1,3.1,-3.0,1012.5,300.0,6.7,399.4571
1022573,2016-01-14 22:00:00,1531,3,1,3,22,15,3,12977.0,51.53,-0.13,1,3.2,-3.0,1013.0,300.0,7.2,399.0879
1025626,2016-01-14 23:00:00,1531,3,1,3,23,15,3,12977.0,51.53,-0.13,1,2.6,-2.4,1014.0,290.0,5.1,361.6661
1028679,2016-01-15 00:00:00,1531,3,1,4,0,15,3,12977.0,51.53,-0.13,1,2.1,-1.6,1014.5,290.0,5.7,337.7634
1031732,2016-01-15 01:00:00,1531,3,1,4,1,15,3,12977.0,51.53,-0.13,1,2.0,-1.0,1015.0,280.0,4.1,362.2366
1034785,2016-01-15 02:00:00,1531,3,1,4,2,15,3,12977.0,51.53,-0.13,1,1.6,-1.3,1015.5,280.0,4.1,400.0
1037838,2016-01-15 03:00:00,1531,3,1,4,3,15,3,12977.0,51.53,-0.13,1,2.1,-0.8,1015.5,280.0,5.7,337.1581
1040891,2016-01-15 04:00:00,1531,3,1,4,4,15,3,12977.0,51.53,-0.13,1,1.6,-0.7,1016.0,290.0,4.6,362.8419
1043944,2016-01-15 05:00:00,1531,3,1,4,5,15,3,12977.0,51.53,-0.13,1,1.5,-0.5,1016.5,280.0,3.6,336.2778
1046997,2016-01-15 06:00:00,1531,3,1,4,6,15,3,12977.0,51.53,-0.13,1,1.1,-0.6,1017.0,290.0,2.6,363.7222
1050050,2016-01-15 07:00:00,1531,3,1,4,7,15,3,12977.0,51.53,-0.13,1,1.8,-0.5,1017.5,300.0,4.6,436.0306
1053103,2016-01-15 08:00:00,1531,3,1,4,8,15,3,12977.0,51.53,-0.13,1,2.1,-0.6,1018.0,280.0,4.6,399.2787
1056156,2016-01-15 09:00:00,1531,3,1,4,9,15,3,12977.0,51.53,-0.13,1,1.8,-0.7,1018.5,290.0,3.6,464.6906
1059209,2016-01-15 10:00:00,1531,3,1,4,10,15,3,12977.0,51.53,-0.13,1,2.9,-0.4,1019.5,300.0,4.1,435.2757
1062262,2016-01-15 11:00:00,1531,3,1,4,11,15,3,12977.0,51.53,-0.13,1,4.0,-1.0,,310.0,5.1,464.7243
1065315,2016-01-15 12:00:00,1531,3,1,4,12,15,3,12977.0,51.53,-0.13,1,4.5,-1.9,1021.0,340.0,3.6,334.3618
1068368,2016-01-15 13:00:00,1531,3,1,4,13,15,3,12977.0,51.53,-0.13,1,5.6,-1.0,1021.0,310.0,5.1,365.6382
1071421,2016-01-15 14:00:00,1531,3,1,4,14,15,3,12977.0,51.53,-0.13,1,5.4,-0.6,1021.5,310.0,5.1,400.0
1074474,2016-01-15 15:00:00,1531,3,1,4,15,15,3,12977.0,51.53,-0.13,1,5.6,-0.4,1022.0,310.0,5.7,400.0
1077527,2016-01-15 16:00:00,1531,3,1,4,16,15,3,12977.0,51.53,-0.13,1,4.8,-0.5,1023.0,300.0,5.1,333.5652
1080580,2016-01-15 17:00:00,1531,3,1,4,17,15,3,12977.0,51.53,-0.13,1,4.0,-0.1,1023.5,290.0,5.1,366.4348
1083633,2016-01-15 18:00:00,1531,3,1,4,18,15,3,12977.0,51.53,-0.13,1,3.5,-0.2,1024.0,290.0,4.6,400.0
1086686,2016-01-15 19:00:00,1531,3,1,4,19,15,3,12977.0,51.53,-0.13,1,2.5,0.0,1024.0,270.0,3.6,332.8087
1089739,2016-01-15 20:00:00,1531,3,1,4,20,15,3,12977.0,51.53,-0.13,1,2.1,-0.9,1024.0,270.0,3.6,400.1493
1092792,2016-01-15 21:00:00,1531,3,1,4,21,15,3,12977.0,51.53,-0.13,1,3.3,-0.6,1025.0,280.0,4.1,367.0421
1095845,2016-01-15 22:00:00,1531,3,1,4,22,15,3,12977.0,51.53,-0.13,1,2.8,-0.7,1025.0,300.0,3.6,400.0
1098898,2016-01-15 23:00:00,1531,3,1,4,23,15,3,12977.0,51.53,-0.13,1,2.6,0.0,1026.0,290.0,2.6,300.0
1101951,2016-01-16 00:00:00,1531,3,1,5,0,15,3,12977.0,51.53,-0.13,1,2.4,0.0,1026.0,280.0,3.1,400.0
1105004,2016-01-16 01:00:00,1531,3,1,5,1,15,3,12977.0,51.53,-0.13,1,2.2,0.3,1027.0,290.0,3.1,300.0
1108057,2016-01-16 02:00:00,1531,3,1,5,2,15,3,12977.0,51.53,-0.13,1,2.4,0.6,1027.0,290.0,3.6,400.0
1111110,2016-01-16 03:00:00,1531,3,1,5,3,15,3,12977.0,51.53,-0.13,1,2.0,0.3,1027.0,290.0,3.1,329.8922
1114163,2016-01-16 04:00:00,1531,3,1,5,4,15,3,12977.0,51.53,-0.13,1,1.2,-0.2,1028.0,290.0,2.1,370.1078
1117216,2016-01-16 05:00:00,1531,3,1,5,5,15,3,12977.0,51.53,-0.13,1,0.7,-0.7,1028.0,280.0,2.1,400.0
1120269,2016-01-16 06:00:00,1531,3,1,5,6,15,3,12977.0,51.53,-0.13,1,0.4,-1.0,1028.0,290.0,2.6,328.5083
1123322,2016-01-16 07:00:00,1531,3,1,5,7,15,3,12977.0,51.53,-0.13,1,0.0,-1.4,1029.0,290.0,2.6,471.4917
1126375,2016-01-16 08:00:00,1531,3,1,5,8,15,3,12977.0,51.53,-0.13,1,-1.1,-2.2,1029.0,270.0,2.1,400.0
1129428,2016-01-16 09:00:00,1531,3,1,5,9,15,3,12977.0,51.53,-0.13,1,-1.1,-2.1,1030.0,270.0,3.1,427.144
1132481,2016-01-16 10:00:00,1531,3,1,5,10,15,3,12977.0,51.53,-0.13,1,1.3,-1.4,1030.0,290.0,2.1,472.856
1135534,2016-01-16 11:00:00,1531,3,1,5,11,15,3,12977.0,51.53,-0.13,1,3.1,-0.8,1030.0,250.0,1.5,425.4385
1138587,2016-01-16 12:00:00,1531,3,1,5,12,15,3,12977.0,51.53,-0.13,1,4.1,-0.5,1030.0,280.0,1.5,400.3074
1141640,2016-01-16 13:00:00,1531,3,1,5,13,15,3,12977.0,51.53,-0.13,1,4.3,-0.6,1030.0,280.0,2.6,399.4557
1144693,2016-01-16 14:00:00,1531,3,1,5,14,15,3,12977.0,51.53,-0.13,1,4.9,-0.6,1029.0,280.0,2.6,374.7985
1147746,2016-01-16 15:00:00,1531,3,1,5,15,15,3,12977.0,51.53,-0.13,1,4.8,-0.2,1029.0,270.0,3.1,424.3349
1150799,2016-01-16 16:00:00,1531,3,1,5,16,15,3,12977.0,51.53,-0.13,1,3.9,-0.4,1029.0,270.0,3.1,399.4279
1153852,2016-01-16 17:00:00,1531,3,1,5,17,15,3,12977.0,51.53,-0.13,1,3.3,-0.5,1029.0,290.0,2.6,400.1416
1156905,2016-01-16 18:00:00,1531,3,1,5,18,15,3,12977.0,51.53,-0.13,1,2.7,-0.2,1029.0,280.0,1.5,399.4597
1159958,2016-01-16 19:00:00,1531,3,1,5,19,15,3,12977.0,51.53,-0.13,1,2.8,0.0,1029.0,270.0,2.1,399.7436
1163011,2016-01-16 20:00:00,1531,3,1,5,20,15,3,12977.0,51.53,-0.13,1,2.9,-0.1,1029.0,270.0,1.5,476.8922
1166064,2016-01-16 21:00:00,1531,3,1,5,21,15,3,12977.0,51.53,-0.13,1,3.1,-0.4,1029.0,270.0,2.1,322.4827
1169117,2016-01-16 22:00:00,1531,3,1,5,22,15,3,12977.0,51.53,-0.13,1,2.9,-0.2,1029.0,300.0,1.0,399.4026
1172170,2016-01-16 23:00:00,1531,3,1,5,23,15,3,12977.0,51.53,-0.13,1,2.1,0.5,1029.0,350.0,1.0,378.1146
1175223,2016-01-17 00:00:00,1531,3,1,6,0,15,3,12977.0,51.53,-0.13,1,2.0,0.9,1029.0,60.0,1.5,321.5553
1178276,2016-01-17 01:00:00,1531,3,1,6,1,15,3,12977.0,51.53,-0.13,1,1.6,1.0,1028.0,90.0,2.6,378.4447
1181329,2016-01-17 02:00:00,1531,3,1,6,2,15,3,12977.0,51.53,-0.13,1,1.6,1.3,1028.0,120.0,3.6,320.5574
1184382,2016-01-17 03:00:00,1531,3,1,6,3,15,3,12977.0,51.53,-0.13,1,0.9,0.5,1028.0,110.0,3.1,379.4426
1187435,2016-01-17 04:00:00,1531,3,1,6,4,15,3,12977.0,51.53,-0.13,1,0.4,0.0,1027.0,90.0,3.1,400.0
1190488,2016-01-17 05:00:00,1531,3,1,6,5,15,3,12977.0,51.53,-0.13,1,0.3,0.0,1027.0,100.0,2.6,318.9673
1193541,2016-01-17 06:00:00,1531,3,1,6,6,15,3,12977.0,51.53,-0.13,1,0.3,0.1,1027.0,90.0,3.1,381.0327
1196594,2016-01-17 07:00:00,1531,3,1,6,7,15,3,12977.0,51.53,-0.13,1,0.4,0.2,1027.0,90.0,3.1,500.0
1199647,2016-01-17 08:00:00,1531,3,1,6,8,15,3,12977.0,51.53,-0.13,1,0.7,0.5,1027.0,110.0,3.6,400.0
1202700,2016-01-17 09:00:00,1531,3,1,6,9,15,3,12977.0,51.53,-0.13,1,0.9,0.5,1027.0,120.0,2.1,417.492
1205753,2016-01-17 10:00:00,1531,3,1,6,10,15,3,12977.0,51.53,-0.13,1,1.6,0.5,1028.0,50.0,1.5,482.508
1208806,2016-01-17 11:00:00,1531,3,1,6,11,15,3,12977.0,51.53,-0.13,1,2.2,0.7,1027.0,110.0,2.6,400.0
1211859,2016-01-17 12:00:00,1531,3,1,6,12,15,3,12977.0,51.53,-0.13,1,3.0,0.8,1027.0,130.0,3.1,400.0
1214912,2016-01-17 13:00:00,1531,3,1,6,13,15,3,12977.0,51.53,-0.13,1,3.4,1.1,1026.0,130.0,3.6,500.0
1217965,2016-01-17 14:00:00,1531,3,1,6,14,15,3,12977.0,51.53,-0.13,1,3.5,1.8,1026.0,140.0,2.6,400.0
1221018,2016-01-17 15:00:00,1531,3,1,6,15,15,3,12977.0,51.53,-0.13,1,3.8,2.0,1025.0,110.0,3.6,400.0
1224071,2016-01-17 16:00:00,1531,3,1,6,16,15,3,12977.0,51.53,-0.13,1,3.7,1.8,1024.0,110.0,3.6,400.0
1227124,2016-01-17 17:00:00,1531,3,1,6,17,15,3,12977.0,51.53,-0.13,1,3.5,1.8,1023.5,110.0,3.6,414.504
1230177,2016-01-17 18:00:00,1531,3,1,6,18,15,3,12977.0,51.53,-0.13,1,3.5,1.8,1023.5,110.0,4.1,485.496
1233230,2016-01-17 19:00:00,1531,3,1,6,19,15,3,12977.0,51.53,-0.13,1,3.6,1.5,1023.0,120.0,4.6,400.0
1236283,2016-01-17 20:00:00,1531,3,1,6,20,15,3,12977.0,51.53,-0.13,1,3.7,1.3,1022.0,120.0,5.7,400.0
1239336,2016-01-17 21:00:00,1531,3,1,6,21,15,3,12977.0,51.53,-0.13,1,3.9,1.1,1021.5,130.0,5.7,400.0
1242389,2016-01-17 22:00:00,1531,3,1,6,22,15,3,12977.0,51.53,-0.13,1,4.2,1.4,1020.5,130.0,6.7,313.1932
1245442,2016-01-17 23:00:00,1531,3,1,6,23,15,3,12977.0,51.53,-0.13,1,4.2,2.1,1020.0,130.0,5.7,386.8068
1248495,2016-01-18 00:00:00,1531,3,1,0,0,15,3,12977.0,51.53,-0.13,1,4.3,2.7,1019.0,130.0,5.1,312.0578
1251548,2016-01-18 01:00:00,1531,3,1,0,1,15,3,12977.0,51.53,-0.13,1,4.4,3.2,1018.5,140.0,5.7,387.9422
1254601,2016-01-18 02:00:00,1531,3,1,0,2,15,3,12977.0,51.53,-0.13,1,4.4,2.8,1017.5,130.0,5.1,400.0
1257654,2016-01-18 03:00:00,1531,3,1,0,3,15,3,12977.0,51.53,-0.13,1,4.2,2.2,1016.5,130.0,6.2,300.0
1260707,2016-01-18 04:00:00,1531,3,1,0,4,15,3,12977.0,51.53,-0.13,1,4.0,2.0,1016.0,130.0,5.7,400.0
1263760,2016-01-18 05:00:00,1531,3,1,0,5,15,3,12977.0,51.53,-0.13,1,3.7,1.7,1015.0,120.0,5.1,400.0
1266813,2016-01-18 06:00:00,1531,3,1,0,6,15,3,12977.0,51.53,-0.13,1,3.6,1.7,1015.0,120.0,5.7,308.4136
1269866,2016-01-18 07:00:00,1531,3,1,0,7,15,3,12977.0,51.53,-0.13,1,3.7,1.8,1014.5,120.0,5.1,491.5864
1272919,2016-01-18 08:00:00,1531,3,1,0,8,15,3,12977.0,51.53,-0.13,1,3.9,1.9,1014.5,120.0,5.7,400.0
1275972,2016-01-18 09:00:00,1531,3,1,0,9,15,3,12977.0,51.53,-0.13,1,4.0,1.9,1014.5,120.0,5.7,400.0
1279025,2016-01-18 10:00:00,1531,3,1,0,10,15,3,12977.0,51.53,-0.13,1,4.2,1.7,1014.0,130.0,6.2,400.0
1282078,2016-01-18 11:00:00,1531,3,1,0,11,15,3,12977.0,51.53,-0.13,1,4.7,1.8,1014.0,130.0,5.7,400.0
1285131,2016-01-18 12:00:00,1531,3,1,0,12,15,3,12977.0,51.53,-0.13,1,4.9,1.2,1014.0,140.0,5.7,400.0
1288184,2016-01-18 13:00:00,1531,3,1,0,13,15,3,12977.0,51.53,-0.13,1,5.0,1.4,1013.5,130.0,4.6,306.3076
1291237,2016-01-18 14:00:00,1531,3,1,0,14,15,3,12977.0,51.53,-0.13,1,4.9,0.3,1013.0,130.0,4.1,393.6924
1294290,2016-01-18 15:00:00,1531,3,1,0,15,15,3,12977.0,51.53,-0.13,1,4.9,0.5,1013.5,130.0,3.6,400.0
1297343,2016-01-18 16:00:00,1531,3,1,0,16,15,3,12977.0,51.53,-0.13,1,3.5,-0.4,1013.5,120.0,4.6,400.0
1300396,2016-01-18 17:00:00,1531,3,1,0,17,15,3,12977.0,51.53,-0.13,1,2.4,-0.9,1014.0,100.0,4.1,300.0
1303449,2016-01-18 18:00:00,1531,3,1,0,18,15,3,12977.0,51.53,-0.13,1,1.4,-1.0,1014.5,90.0,3.6,400.0
1306502,2016-01-18 19:00:00,1531,3,1,0,19,15,3,12977.0,51.53,-0.13,1,0.6,-2.5,1015.0,110.0,2.6,300.0
1309555,2016-01-18 20:00:00,1531,3,1,0,20,15,3,12977.0,51.53,-0.13,1,-0.4,-3.2,1015.0,100.0,3.1,400.0
1312608,2016-01-18 21:00:00,1531,3,1,0,21,15,3,12977.0,51.53,-0.13,1,0.7,-3.0,1015.0,70.0,2.1,400.0
1315661,2016-01-18 22:00:00,1531,3,1,0,22,15,3,12977.0,51.53,-0.13,1,0.2,-3.4,1015.5,70.0,1.0,400.0
1318714,2016-01-18 23:00:00,1531,3,1,0,23,15,3,12977.0,51.53,-0.13,1,0.0,-3.6,1015.5,50.0,1.5,400.0
1321767,2016-01-19 00:00:00,1531,3,1,1,0,15,3,12977.0,51.53,-0.13,1,-1.1,-3.2,1015.5,60.0,1.5,400.0
1324820,2016-01-19 01:00:00,1531,3,1,1,1,15,3,12977.0,51.53,-0.13,1,-1.2,-3.1,1015.5,40.0,1.0,305.765
1327873,2016-01-19 02:00:00,1531,3,1,1,2,15,3,12977.0,51.53,-0.13,1,-2.1,-3.4,1015.5,360.0,1.0,396.0015
1330926,2016-01-19 03:00:00,1531,3,1,1,3,15,3,12977.0,51.53,-0.13,1,-2.0,-2.9,1016.0,40.0,1.0,398.2335
1333979,2016-01-19 04:00:00,1531,3,1,1,4,15,3,12977.0,51.53,-0.13,1,-1.4,-2.6,1015.5,30.0,0.5,400.0
1337032,2016-01-19 05:00:00,1531,3,1,1,5,15,3,12977.0,51.53,-0.13,1,-1.3,-2.8,1016.0,360.0,1.0,400.0
1340085,2016-01-19 06:00:00,1531,3,1,1,6,15,3,12977.0,51.53,-0.13,1,-1.1,-2.7,1016.0,30.0,0.5,400.0
1343138,2016-01-19 07:00:00,1531,3,1,1,7,15,3,12977.0,51.53,-0.13,1,-0.9,-2.7,1016.5,350.0,0.5,404.4239
1346191,2016-01-19 08:00:00,1531,3,1,1,8,15,3,12977.0,51.53,-0.13,1,-1.1,-2.8,1016.5,30.0,1.0,395.5761
1349244,2016-01-19 09:00:00,1531,3,1,1,9,15,3,12977.0,51.53,-0.13,1,-1.0,-2.4,1017.0,40.0,0.5,400.0
1352297,2016-01-19 10:00:00,1531,3,1,1,10,15,3,12977.0,51.53,-0.13,1,-1.0,-2.8,1017.0,350.0,1.0,400.0
1355350,2016-01-19 11:00:00,1531,3,1,1,11,15,3,12977.0,51.53,-0.13,1,3.4,-0.9,1017.5,0.0,0.0,600.0
1358403,2016-01-19 12:00:00,1531,3,1,1,12,15,3,12977.0,51.53,-0.13,1,4.1,-3.0,1017.5,140.0,0.5,396.2654
1361456,2016-01-19 13:00:00,1531,3,1,1,13,15,3,12977.0,51.53,-0.13,1,4.6,-2.6,1017.0,230.0,1.5,401.9314
1364509,2016-01-19 14:00:00,1531,3,1,1,14,15,3,12977.0,51.53,-0.13,1,4.8,-3.4,1017.0,240.0,1.5,301.8032
1367562,2016-01-19 15:00:00,1531,3,1,1,15,15,3,12977.0,51.53,-0.13,1,4.3,-6.7,1017.0,320.0,1.5,400.0
1370615,2016-01-19 16:00:00,1531,3,1,1,16,15,3,12977.0,51.53,-0.13,1,4.2,-7.4,1017.0,330.0,0.5,400.0
1373668,2016-01-19 17:00:00,1531,3,1,1,17,15,3,12977.0,51.53,-0.13,1,2.7,-8.9,1017.5,270.0,2.1,400.0
1376721,2016-01-19 18:00:00,1531,3,1,1,18,15,3,12977.0,51.53,-0.13,1,1.8,-8.3,1018.0,320.0,1.5,400.0
1379774,2016-01-19 19:00:00,1531,3,1,1,19,15,3,12977.0,51.53,-0.13,1,1.2,-6.3,1018.0,320.0,1.5,396.3374
1382827,2016-01-19 20:00:00,1531,3,1,1,20,15,3,12977.0,51.53,-0.13,1,0.4,-5.2,1018.5,350.0,1.0,303.6626
1385880,2016-01-19 21:00:00,1531,3,1,1,21,15,3,12977.0,51.53,-0.13,1,-0.9,-4.7,1019.0,320.0,0.5,400.0
1388933,2016-01-19 22:00:00,1531,3,1,1,22,15,3,12977.0,51.53,-0.13,1,-1.1,-3.8,1019.0,280.0,1.0,388.7802
1391986,2016-01-19 23:00:00,1531,3,1,1,23,15,3,12977.0,51.53,-0.13,1,-2.0,-4.4,1019.0,290.0,0.5,311.2198
1395039,2016-01-20 00:00:00,1531,3,1,2,0,15,3,12977.0,51.53,-0.13,1,-2.6,-4.2,1019.0,300.0,1.0,400.0
1398092,2016-01-20 01:00:00,1531,3,1,2,1,15,3,12977.0,51.53,-0.13,1,-3.0,-4.3,1019.0,310.0,0.5,393.0287
1401145,2016-01-20 02:00:00,1531,3,1,2,2,15,3,12977.0,51.53,-0.13,1,-3.1,-3.9,1019.0,340.0,1.0,306.9713
1404198,2016-01-20 03:00:00,1531,3,1,2,3,15,3,12977.0,51.53,-0.13,1,-3.7,-4.4,1019.5,270.0,0.5,400.0
1407251,2016-01-20 04:00:00,1531,3,1,2,4,15,3,12977.0,51.53,-0.13,1,-3.8,-4.4,1019.5,290.0,1.0,400.0
1410304,2016-01-20 05:00:00,1531,3,1,2,5,15,3,12977.0,51.53,-0.13,1,-3.5,-4.1,1019.5,320.0,0.5,391.554
1413357,2016-01-20 06:00:00,1531,3,1,2,6,15,3,12977.0,51.53,-0.13,1,-3.5,-4.1,1019.5,290.0,0.5,394.2337
1416410,2016-01-20 07:00:00,1531,3,1,2,7,15,3,12977.0,51.53,-0.13,1,-3.5,-4.2,1020.0,320.0,0.5,414.2123
1419463,2016-01-20 08:00:00,1531,3,1,2,8,15,3,12977.0,51.53,-0.13,1,-3.3,-4.2,1020.5,290.0,1.0,500.0
1422516,2016-01-20 09:00:00,1531,3,1,2,9,15,3,12977.0,51.53,-0.13,1,-2.9,-4.0,1021.0,320.0,1.0,490.438
1425569,2016-01-20 10:00:00,1531,3,1,2,10,15,3,12977.0,51.53,-0.13,1,-1.3,-3.3,1021.0,340.0,0.5,409.562
